order_id,target,total_items,exported,output_file
00102536,euro-pallet,41,no,
00102537,rollcontainer,41,no,
00102538,euro-pallet,50,no,
00102539,rollcontainer,35,no,
00102540,euro-pallet,69,no,
00102541,rollcontainer,18,no,
00102542,rollcontainer,36,no,
00102543,rollcontainer,19,no,
00102544,rollcontainer,40,no,
00102545,euro-pallet,44,no,
00102546,rollcontainer,46,no,
00102547,rollcontainer,45,no,
00102548,rollcontainer,38,no,
00102549,euro-pallet,61,no,
00102550,euro-pallet,56,no,
00102551,rollcontainer,35,no,
00102552,rollcontainer,18,no,
00102553,euro-pallet,63,no,
00102554,rollcontainer,35,no,
00102555,rollcontainer,40,no,
00102556,rollcontainer,45,no,
00102557,rollcontainer,71,no,
00102558,rollcontainer,22,no,
00102559,rollcontainer,15,no,
00102560,euro-pallet,44,no,
00102561,rollcontainer,31,no,
00102562,rollcontainer,37,no,
00102563,rollcontainer,35,no,
00102564,euro-pallet,56,no,
00102565,rollcontainer,16,no,
00102566,euro-pallet,55,no,
00102567,euro-pallet,60,no,
00102568,euro-pallet,40,no,
00102569,rollcontainer,36,no,
00102570,rollcontainer,47,no,
00102571,euro-pallet,44,no,
00102572,rollcontainer,39,no,
00102573,euro-pallet,56,no,
00102574,rollcontainer,43,no,
00102575,euro-pallet,59,no,
00102576,rollcontainer,43,no,
00102577,euro-pallet,57,no,
00102578,rollcontainer,36,no,
00102579,euro-pallet,47,no,
00102580,euro-pallet,30,no,
00102581,rollcontainer,44,no,
00102582,rollcontainer,36,no,
00102583,rollcontainer,36,no,
00102584,rollcontainer,43,no,
00102585,rollcontainer,25,no,
00102586,rollcontainer,43,no,
00102587,euro-pallet,50,no,
00102588,rollcontainer,44,no,
00102589,rollcontainer,28,no,
00102590,rollcontainer,15,no,
00102591,euro-pallet,67,no,
00102592,rollcontainer,51,no,
00102593,rollcontainer,34,no,
00102594,rollcontainer,34,no,
00102595,rollcontainer,17,no,
00102596,rollcontainer,20,no,
00102597,euro-pallet,61,no,
00102598,rollcontainer,22,no,
00102599,rollcontainer,42,no,
00102600,rollcontainer,22,no,
00102601,euro-pallet,58,no,
00102602,euro-pallet,46,no,
00102603,rollcontainer,44,no,
00102604,euro-pallet,43,no,
00102605,rollcontainer,29,no,
00102606,euro-pallet,54,no,
00102607,euro-pallet,41,no,
00102608,rollcontainer,49,no,
00102609,rollcontainer,40,no,
00102610,rollcontainer,19,no,
00102611,rollcontainer,40,no,
00102612,euro-pallet,55,no,
00102613,euro-pallet,62,no,
00102614,euro-pallet,54,no,
00102615,euro-pallet,54,no,
00102616,rollcontainer,23,no,
00102617,rollcontainer,31,no,
00102618,rollcontainer,38,no,
00102619,euro-pallet,39,no,
00102620,rollcontainer,34,no,
00102621,euro-pallet,33,no,
00102622,rollcontainer,40,no,
00102623,rollcontainer,34,no,
00102624,rollcontainer,34,no,
00102625,rollcontainer,39,no,
00102626,euro-pallet,58,no,
00102627,rollcontainer,44,no,
00102628,euro-pallet,60,no,
00102629,euro-pallet,56,no,
00102630,rollcontainer,34,no,
00102631,euro-pallet,43,no,
00102632,rollcontainer,18,no,
00102633,euro-pallet,91,no,
00102634,rollcontainer,36,no,
00102635,rollcontainer,39,no,
00102636,euro-pallet,54,no,
00102637,rollcontainer,36,no,
00102638,rollcontainer,19,no,
00102639,euro-pallet,64,no,
00102640,rollcontainer,37,no,
00102641,rollcontainer,38,no,
00102642,rollcontainer,46,no,
00102643,rollcontainer,43,no,
00102644,rollcontainer,35,no,
00102645,rollcontainer,68,no,
00102646,rollcontainer,34,no,
00102647,rollcontainer,43,no,
00102648,rollcontainer,33,no,
00102649,rollcontainer,29,no,
00102650,rollcontainer,45,no,
00102651,rollcontainer,25,no,
00102652,rollcontainer,43,no,
00102653,rollcontainer,37,no,
00102654,euro-pallet,57,no,
00102655,rollcontainer,72,no,
00102656,euro-pallet,35,no,
00102657,euro-pallet,55,no,
00102658,rollcontainer,24,no,
00102659,rollcontainer,33,no,
00102660,euro-pallet,45,no,
00102661,rollcontainer,39,no,
00102662,euro-pallet,55,no,
00102663,euro-pallet,44,no,
00102664,rollcontainer,22,no,
00102665,euro-pallet,50,no,
00102666,euro-pallet,37,no,
00102667,rollcontainer,47,no,
00102668,euro-pallet,50,no,
00102669,euro-pallet,48,no,
00102670,euro-pallet,68,no,
00102671,rollcontainer,26,no,
00102672,euro-pallet,45,no,
00102673,euro-pallet,52,no,
00102674,rollcontainer,35,no,
00102675,euro-pallet,43,no,
00102676,rollcontainer,28,no,
00102677,rollcontainer,47,no,
00102678,euro-pallet,58,no,
00102679,rollcontainer,45,no,
00102680,rollcontainer,17,no,
00102681,rollcontainer,41,no,
00102682,rollcontainer,45,no,
00102683,euro-pallet,29,no,
00102684,rollcontainer,44,no,
00102685,rollcontainer,41,no,
00102686,euro-pallet,39,no,
00102687,rollcontainer,40,no,
00102688,euro-pallet,58,no,
00102689,euro-pallet,53,no,
00102690,rollcontainer,34,no,
00102691,euro-pallet,56,no,
00102692,euro-pallet,58,no,
00102693,rollcontainer,19,no,
00102694,euro-pallet,59,no,
00102695,rollcontainer,49,no,
00102696,rollcontainer,35,no,
00102697,euro-pallet,71,no,
00102698,euro-pallet,36,no,
00102699,euro-pallet,57,no,
00102700,euro-pallet,42,no,
00102701,euro-pallet,58,no,
00102702,rollcontainer,18,no,
00102703,rollcontainer,25,no,
00102704,euro-pallet,30,no,
00102705,euro-pallet,49,no,
00102706,rollcontainer,40,no,
00102707,euro-pallet,50,no,
00102708,rollcontainer,29,no,
00102709,euro-pallet,43,no,
00102710,rollcontainer,44,no,
00102711,rollcontainer,17,no,
00102712,rollcontainer,46,no,
00102713,euro-pallet,66,no,
00102714,euro-pallet,65,no,
00102715,euro-pallet,44,no,
00102716,rollcontainer,31,no,
00102717,rollcontainer,38,no,
00102718,rollcontainer,47,no,
00102719,euro-pallet,46,no,
00102720,rollcontainer,39,no,
00102721,euro-pallet,53,no,
00102722,rollcontainer,51,no,
00102723,euro-pallet,56,no,
00102724,euro-pallet,41,no,
00102725,rollcontainer,41,no,
00102726,rollcontainer,35,no,
00102727,rollcontainer,39,no,
00102728,rollcontainer,33,no,
00102729,rollcontainer,50,no,
00102730,rollcontainer,38,no,
00102731,rollcontainer,44,no,
00102732,rollcontainer,33,no,
00102733,rollcontainer,27,no,
00102734,rollcontainer,23,no,
00102735,rollcontainer,41,no,
00102736,rollcontainer,30,no,
00102737,euro-pallet,58,no,
00102738,euro-pallet,62,no,
00102739,rollcontainer,41,no,
00102740,euro-pallet,37,no,
00102741,rollcontainer,34,no,
00102742,euro-pallet,62,no,
00102743,rollcontainer,20,no,
00102744,euro-pallet,46,no,
00102745,euro-pallet,53,no,
00102746,euro-pallet,56,no,
00102747,rollcontainer,34,no,
00102748,euro-pallet,62,no,
00102749,rollcontainer,43,no,
00102750,rollcontainer,22,no,
00102751,rollcontainer,28,no,
00102752,euro-pallet,55,no,
00102753,rollcontainer,41,no,
00102754,euro-pallet,98,no,
00102755,euro-pallet,63,no,
00102756,rollcontainer,31,no,
00102757,rollcontainer,69,no,
00102758,rollcontainer,39,no,
00102759,rollcontainer,34,no,
00102760,rollcontainer,38,no,
00102761,euro-pallet,62,no,
00102762,euro-pallet,56,no,
00102763,euro-pallet,40,no,
00102764,euro-pallet,52,no,
00102765,rollcontainer,42,no,
00102766,euro-pallet,58,no,
00102767,rollcontainer,18,no,
00102768,euro-pallet,34,no,
00102769,euro-pallet,37,no,
00102770,euro-pallet,57,no,
00102771,rollcontainer,46,no,
00102772,rollcontainer,16,no,
00102773,euro-pallet,32,no,
00102774,euro-pallet,57,no,
00102775,euro-pallet,43,no,
00102776,euro-pallet,52,no,
00102777,rollcontainer,41,no,
00102778,euro-pallet,53,no,
00102779,euro-pallet,81,no,
00102780,rollcontainer,42,no,
00102781,euro-pallet,105,no,
00102782,euro-pallet,35,no,
00102783,rollcontainer,27,no,
00102784,rollcontainer,33,no,
00102785,rollcontainer,40,no,
00102786,euro-pallet,54,no,
00102787,rollcontainer,58,no,
00102788,rollcontainer,47,no,
00102789,rollcontainer,22,no,
00102790,rollcontainer,20,no,
00102791,rollcontainer,43,no,
00102792,euro-pallet,59,no,
00102793,euro-pallet,46,no,
00102794,euro-pallet,48,no,
00102795,rollcontainer,47,no,
00102796,rollcontainer,42,no,
00102797,rollcontainer,44,no,
00102798,euro-pallet,58,no,
00102799,euro-pallet,57,no,
00102800,rollcontainer,37,no,
00102801,euro-pallet,59,no,
00102802,euro-pallet,30,no,
00102803,rollcontainer,38,no,
00102804,euro-pallet,38,no,
00102805,rollcontainer,38,no,
00102806,rollcontainer,29,no,
00102807,rollcontainer,46,no,
00102808,rollcontainer,19,no,
00102809,rollcontainer,43,no,
00102810,rollcontainer,47,no,
00102811,euro-pallet,39,no,
00102812,euro-pallet,53,no,
00102813,euro-pallet,59,no,
00102814,euro-pallet,29,no,
00102815,euro-pallet,49,no,
00102816,euro-pallet,100,no,
00102817,euro-pallet,44,no,
00102818,euro-pallet,50,no,
00102819,euro-pallet,40,no,
00102820,rollcontainer,35,no,
00102821,rollcontainer,40,no,
00102822,euro-pallet,53,no,
00102823,rollcontainer,48,no,
00102824,euro-pallet,68,no,
00102825,rollcontainer,50,no,
00102826,rollcontainer,40,no,
00102827,rollcontainer,45,no,
00102828,rollcontainer,41,no,
00102829,euro-pallet,28,no,
00102830,rollcontainer,75,no,
00102831,rollcontainer,35,no,
00102832,rollcontainer,39,no,
00102833,euro-pallet,45,no,
00102834,rollcontainer,44,no,
00102835,euro-pallet,60,no,
00102836,rollcontainer,48,no,
00102837,rollcontainer,17,no,
00102838,euro-pallet,43,no,
00102839,rollcontainer,39,no,
00102840,rollcontainer,21,no,
00102841,euro-pallet,46,no,
00102842,euro-pallet,38,no,
00102843,rollcontainer,42,no,
00102844,rollcontainer,45,no,
00102845,rollcontainer,41,no,
00102846,rollcontainer,49,no,
00102847,euro-pallet,56,no,
00102848,rollcontainer,34,no,
00102849,euro-pallet,46,no,
00102850,euro-pallet,60,no,
00102851,euro-pallet,59,no,
00102852,rollcontainer,44,no,
00102853,rollcontainer,29,no,
00102854,euro-pallet,35,no,
00102855,rollcontainer,17,no,
00102856,euro-pallet,57,no,
00102857,euro-pallet,63,no,
00102858,rollcontainer,18,no,
00102859,rollcontainer,46,no,
00102860,rollcontainer,37,no,
00102861,rollcontainer,29,no,
00102862,rollcontainer,37,no,
00102863,euro-pallet,62,no,
00102864,rollcontainer,48,no,
00102865,euro-pallet,82,no,
00102866,euro-pallet,55,no,
00102867,euro-pallet,50,no,
00102868,euro-pallet,47,no,
00102869,euro-pallet,53,no,
00102870,euro-pallet,53,no,
00102871,euro-pallet,52,no,
00102872,rollcontainer,34,no,
00102873,euro-pallet,68,no,
00102874,euro-pallet,54,no,
00102875,rollcontainer,26,no,
00102876,euro-pallet,52,no,
00102877,euro-pallet,66,no,
00102878,rollcontainer,20,no,
00102879,rollcontainer,42,no,
00102880,rollcontainer,46,no,
00102881,euro-pallet,57,no,
00102882,euro-pallet,43,no,
00102883,euro-pallet,46,no,
00102884,rollcontainer,43,no,
00102885,rollcontainer,39,no,
00102886,euro-pallet,38,no,
00102887,rollcontainer,39,no,
00102888,euro-pallet,63,no,
00102889,rollcontainer,21,no,
00102890,euro-pallet,63,no,
00102891,rollcontainer,45,no,
00102892,euro-pallet,56,no,
00102893,euro-pallet,57,no,
00102894,euro-pallet,48,no,
00102895,rollcontainer,47,no,
00102896,rollcontainer,49,no,
00102897,euro-pallet,45,no,
00102898,rollcontainer,37,no,
00102899,euro-pallet,44,no,
00102900,rollcontainer,21,no,
00102901,rollcontainer,41,no,
00102902,rollcontainer,34,no,
00102903,euro-pallet,61,no,
00102904,rollcontainer,20,no,
00102905,euro-pallet,42,no,
00102906,euro-pallet,56,no,
00102907,euro-pallet,97,no,
00102908,rollcontainer,30,no,
00102909,rollcontainer,22,no,
00102910,euro-pallet,37,no,
00102911,euro-pallet,53,no,
00102912,euro-pallet,46,no,
00102913,euro-pallet,56,no,
00102914,euro-pallet,43,no,
00102915,euro-pallet,46,no,
00102916,euro-pallet,46,no,
00102917,rollcontainer,30,no,
00102918,rollcontainer,41,no,
00102919,euro-pallet,66,no,
00102920,rollcontainer,30,no,
00102921,rollcontainer,57,no,
00102922,euro-pallet,35,no,
00102923,rollcontainer,41,no,
00102924,euro-pallet,48,no,
00102925,rollcontainer,47,no,
00102926,euro-pallet,41,no,
00102927,rollcontainer,34,no,
00102928,rollcontainer,43,no,
00102929,euro-pallet,79,no,
00102930,rollcontainer,35,no,
00102931,euro-pallet,37,no,
00102932,rollcontainer,32,no,
00102933,rollcontainer,21,no,
00102934,rollcontainer,51,no,
00102935,euro-pallet,43,no,
00102936,euro-pallet,43,no,
00102937,rollcontainer,43,no,
00102938,euro-pallet,38,no,
00102939,rollcontainer,44,no,
00102940,euro-pallet,44,no,
00102941,rollcontainer,24,no,
00102942,euro-pallet,49,no,
00102943,rollcontainer,42,no,
00102944,euro-pallet,55,no,
00102945,euro-pallet,69,no,
00102946,rollcontainer,38,no,
00102947,rollcontainer,39,no,
00102948,euro-pallet,30,no,
00102949,euro-pallet,65,no,
00102950,rollcontainer,52,no,
00102951,rollcontainer,66,no,
00102952,euro-pallet,41,no,
00102953,rollcontainer,40,no,
00102954,rollcontainer,38,no,
00102955,rollcontainer,45,no,
00102956,euro-pallet,34,no,
00102957,euro-pallet,55,no,
00102958,euro-pallet,30,no,
00102959,euro-pallet,59,no,
00102960,euro-pallet,48,no,
00102961,euro-pallet,53,no,
00102962,rollcontainer,33,no,
00102963,rollcontainer,45,no,
00102964,rollcontainer,32,no,
00102965,euro-pallet,34,no,
00102966,euro-pallet,59,no,
00102967,rollcontainer,42,no,
00102968,euro-pallet,44,no,
00102969,rollcontainer,43,no,
00102970,euro-pallet,34,no,
00102971,rollcontainer,29,no,
00102972,euro-pallet,57,no,
00102973,rollcontainer,18,no,
00102974,euro-pallet,44,no,
00102975,euro-pallet,64,no,
00102976,rollcontainer,37,no,
00102977,rollcontainer,33,no,
00102978,rollcontainer,15,no,
00102979,rollcontainer,22,no,
00102980,euro-pallet,31,no,
00102981,euro-pallet,34,no,
00102982,euro-pallet,52,no,
00102983,rollcontainer,46,no,
00102984,euro-pallet,37,no,
00102985,rollcontainer,26,no,
00102986,rollcontainer,37,no,
00102987,euro-pallet,46,no,
00102988,euro-pallet,40,no,
00102989,rollcontainer,46,no,
00102990,rollcontainer,35,no,
00102991,rollcontainer,74,no,
00102992,rollcontainer,40,no,
00102993,euro-pallet,61,no,
00102994,rollcontainer,25,no,
00102995,rollcontainer,18,no,
00102996,euro-pallet,54,no,
00102997,rollcontainer,35,no,
00102998,euro-pallet,57,no,
00102999,rollcontainer,22,no,
00103000,euro-pallet,53,no,
00103001,rollcontainer,17,no,
00103002,euro-pallet,54,no,
00103003,euro-pallet,54,no,
00103004,euro-pallet,94,no,
00103005,euro-pallet,61,no,
00103006,rollcontainer,19,no,
00103007,rollcontainer,45,no,
00103008,rollcontainer,42,no,
00103009,euro-pallet,35,no,
00103010,euro-pallet,63,no,
00103011,euro-pallet,54,no,
00103012,rollcontainer,41,no,
00103013,rollcontainer,44,no,
00103014,euro-pallet,59,no,
00103015,rollcontainer,38,no,
00103016,rollcontainer,40,no,
00103017,rollcontainer,43,no,
00103018,euro-pallet,43,no,
00103019,euro-pallet,47,no,
00103020,rollcontainer,34,no,
00103021,rollcontainer,39,no,
00103022,euro-pallet,46,no,
00103023,euro-pallet,57,no,
00103024,rollcontainer,26,no,
00103025,rollcontainer,40,no,
00103026,rollcontainer,36,no,
00103027,euro-pallet,51,no,
00103028,euro-pallet,32,no,
00103029,rollcontainer,32,no,
00103030,euro-pallet,52,no,
00103031,rollcontainer,40,no,
00103032,rollcontainer,44,no,
00103033,rollcontainer,36,no,
00103034,euro-pallet,85,no,
00103035,rollcontainer,44,no,
00103036,rollcontainer,39,no,
00103037,euro-pallet,68,no,
00103038,rollcontainer,47,no,
00103039,rollcontainer,22,no,
00103040,euro-pallet,56,no,
00103041,euro-pallet,57,no,
00103042,rollcontainer,15,no,
00103043,euro-pallet,66,no,
00103044,rollcontainer,24,no,
00103045,rollcontainer,43,no,
00103046,euro-pallet,69,no,
00103047,euro-pallet,39,no,
00103048,euro-pallet,25,no,
00103049,rollcontainer,31,no,
00103050,rollcontainer,33,no,
00103051,rollcontainer,20,no,
00103052,rollcontainer,38,no,
00103053,rollcontainer,51,no,
00103054,rollcontainer,19,no,
00103055,euro-pallet,82,no,
00103056,rollcontainer,38,no,
00103057,euro-pallet,53,no,
00103058,rollcontainer,43,no,
00103059,euro-pallet,41,no,
00103060,euro-pallet,34,no,
00103061,euro-pallet,46,no,
00103062,euro-pallet,62,no,
00103063,euro-pallet,39,no,
00103064,rollcontainer,47,no,
00103065,euro-pallet,60,no,
00103066,euro-pallet,45,no,
00103067,euro-pallet,44,no,
00103068,rollcontainer,48,no,
00103069,rollcontainer,45,no,
00103070,euro-pallet,48,no,
00103071,euro-pallet,49,no,
00103072,euro-pallet,57,no,
00103073,rollcontainer,42,no,
00103074,rollcontainer,22,no,
00103075,rollcontainer,43,no,
00103076,rollcontainer,39,no,
00103077,euro-pallet,53,no,
00103078,euro-pallet,46,no,
00103079,rollcontainer,40,no,
00103080,euro-pallet,48,no,
00103081,rollcontainer,33,no,
00103082,rollcontainer,21,no,
00103083,rollcontainer,43,no,
00103084,rollcontainer,17,no,
00103085,euro-pallet,53,no,
00103086,rollcontainer,47,no,
00103087,euro-pallet,57,no,
00103088,rollcontainer,36,no,
00103089,rollcontainer,36,no,
00103090,euro-pallet,34,no,
00103091,rollcontainer,42,no,
00103092,rollcontainer,42,no,
00103093,rollcontainer,45,no,
00103094,euro-pallet,56,no,
00103095,rollcontainer,39,no,
00103096,euro-pallet,46,no,
00103097,rollcontainer,36,no,
00103098,rollcontainer,38,no,
00103099,rollcontainer,48,no,
00103100,rollcontainer,27,no,
00103101,rollcontainer,43,no,
00103102,rollcontainer,41,no,
00103103,rollcontainer,28,no,
00103104,euro-pallet,47,no,
00103105,rollcontainer,30,no,
00103106,rollcontainer,19,no,
00103107,rollcontainer,45,no,
00103108,euro-pallet,50,no,
00103109,euro-pallet,47,no,
00103110,euro-pallet,34,no,
00103111,rollcontainer,51,no,
00103112,euro-pallet,49,no,
00103113,rollcontainer,21,no,
00103114,rollcontainer,61,no,
00103115,rollcontainer,19,no,
00103116,rollcontainer,31,no,
00103117,euro-pallet,45,no,
00103118,euro-pallet,53,no,
00103119,rollcontainer,36,no,
00103120,rollcontainer,18,no,
00103121,rollcontainer,19,no,
00103122,euro-pallet,43,no,
00103123,rollcontainer,42,no,
00103124,rollcontainer,39,no,
00103125,euro-pallet,54,no,
00103126,euro-pallet,56,no,
00103127,euro-pallet,54,no,
00103128,rollcontainer,29,no,
00103129,euro-pallet,28,no,
00103130,euro-pallet,49,no,
00103131,euro-pallet,66,no,
00103132,rollcontainer,32,no,
00103133,rollcontainer,36,no,
00103134,euro-pallet,31,no,
00103135,euro-pallet,52,no,
00103136,rollcontainer,46,no,
00103137,rollcontainer,44,no,
00103138,rollcontainer,33,no,
00103139,rollcontainer,19,no,
00103140,rollcontainer,41,no,
00103141,euro-pallet,35,no,
00103142,euro-pallet,56,no,
00103143,rollcontainer,28,no,
00103144,euro-pallet,51,no,
00103145,rollcontainer,19,no,
00103146,euro-pallet,33,no,
00103147,rollcontainer,40,no,
00103148,euro-pallet,31,no,
00103149,rollcontainer,26,no,
00103150,rollcontainer,27,no,
00103151,rollcontainer,29,no,
00103152,euro-pallet,59,no,
00103153,euro-pallet,60,no,
00103154,rollcontainer,19,no,
00103155,rollcontainer,36,no,
00103156,rollcontainer,30,no,
00103157,rollcontainer,33,no,
00103158,euro-pallet,50,no,
00103159,euro-pallet,41,no,
00103160,rollcontainer,39,no,
00103161,euro-pallet,53,no,
00103162,euro-pallet,31,no,
00103163,euro-pallet,56,no,
00103164,rollcontainer,46,no,
00103165,rollcontainer,16,no,
00103166,rollcontainer,47,no,
00103167,euro-pallet,54,no,
00103168,rollcontainer,30,no,
00103169,rollcontainer,34,no,
00103170,euro-pallet,61,no,
00103171,rollcontainer,33,no,
00103172,euro-pallet,34,no,
00103173,euro-pallet,43,no,
00103174,rollcontainer,21,no,
00103175,rollcontainer,44,no,
00103176,rollcontainer,48,no,
00103177,euro-pallet,37,no,
00103178,rollcontainer,19,no,
00103179,rollcontainer,19,no,
00103180,euro-pallet,59,no,
00103181,rollcontainer,55,no,
00103182,euro-pallet,49,no,
00103183,rollcontainer,34,no,
00103184,euro-pallet,42,no,
00103185,euro-pallet,55,no,
00103186,rollcontainer,42,no,
00103187,euro-pallet,55,no,
00103188,rollcontainer,32,no,
00103189,euro-pallet,58,no,
00103190,euro-pallet,57,no,
00103191,euro-pallet,59,no,
00103192,rollcontainer,20,no,
00103193,euro-pallet,57,no,
00103194,rollcontainer,36,no,
00103195,euro-pallet,43,no,
00103196,euro-pallet,62,no,
00103197,euro-pallet,94,no,
00103198,rollcontainer,47,no,
00103199,euro-pallet,47,no,
00103200,rollcontainer,48,no,
00103201,rollcontainer,20,no,
00103202,rollcontainer,46,no,
00103203,euro-pallet,56,no,
00103204,euro-pallet,56,no,
00103205,rollcontainer,42,no,
00103206,rollcontainer,47,no,
00103207,rollcontainer,19,no,
00103208,euro-pallet,46,no,
00103209,rollcontainer,29,no,
